2016-01-05	CON	AnneMarieMorris	10. What plans he has to publish a rural healthcare strategy.
2016-03-16	CON	GeorgeOsborne	Doing the right thing for the next generation is what this Government and this Budget are about, no matter how difficult and controversial that is. We cannot have a long-term plan for the country unless we have a long-term plan for our children’s healthcare. Here are the facts that we know: five-year-old children are consuming their body weight in sugar every year. Experts predict that within a generation more than half of all boys and 70% of girls could be overweight or obese. Here is another fact that we all know: obesity drives disease. It increases the risk of cancer, diabetes and heart disease, and it costs our economy £27 billion a year. That is more than half the entire NHS pay-bill
2016-03-16	LAB	MargaretHillier	The Chancellor paraded his devolution credentials. I started my time in politics believing and have always believed that power should be devolved to and exercised by the most appropriate level. This is another area of concern for the Public Accounts Committee and I offer the Chancellor a word of caution. We need to follow the taxpayers’ money to ensure that they and Parliament know how it is being spent. As the money is devolved down the system, unless there are clear accountability frameworks and assurances from Government about how it is spent, that can provide a cover for waste and mismanagement. It can also be a cover for the Government’s underfunding of major regions of the country and major policy areas. For example, as health funding is devolved through devo-Manc, how do we know that the Government are giving enough money to Manchester to deliver healthcare for its people? How can we know that in any area of the UK? That is the problem, and it presents a challenge to the National Audit Office, a servant of Parliament, in helping us to do our job
2016-03-17	CON	AndrewMurrison	Simon Stevens’ £22 billion funding gap seems unbridgeable without measures of the sort that has been presented by Lord Carter of Coles. Part of the answer is right-sizing the national health service estate, and we will increasingly have to get to grips with the need to regionalise our acute sector and secondary care hospitals. That will involve some difficult political decisions, but we must not baulk at them if we are to drive up healthcare outcomes
2016-03-17	CON	AndrewMurrison	The Chief Secretary to the Treasury will be undertaking a drive for efficiency and value for money. In so doing, I hope that he pays attention to Lord Carter’s review of efficiency in hospitals, which was published last month. It is a marvellous piece of work that draws attention to the unwarranted variation across our national health service that is costing somewhere in the region of £5 billion a year. The concept of a model hospital and metrics such as the adjusted treatment cost and the weighted activity unit are absolutely necessary if we are to make what is an efficient service even more efficient, and bring our healthcare outcomes up to the level of the very best in Europe, and not, as is so often the case, around about the level of the worst
2016-03-17	CON	ChristopherGrayling	My hon. Friend talks about what sounds like a very interesting project and opportunity. One of the tragedies of the argument made, particularly by SNP Members, for removing the private sector altogether from the NHS is that we would lose the opportunity for that kind of innovation to improve healthcare, to improve the effectiveness of the health service and to enable it to treat patients more quickly.
2016-03-17	LAB	SueHayman	We struggle to recruit skilled professionals in not just education, but healthcare, and that is in part down to our poor transport infrastructure. It is all very well the Chancellor announcing money for the northern powerhouse and talking about High Speed 3, but that does nothing for people in Cumbria, who have totally inadequate road and rail infrastructure. To get people to come to west Cumbria, we need to be accessible from the outside world. Simply upgrading the A66 between Scotch Corner and Penrith does not help west Cumbria or our recruitment crisis. I have been calling for investment in the crucial A595 artery, which will be heavily relied on following the new investment in the nuclear new build at Moorside
2016-03-21	CON	BenedictGummer	I know that other parts of Yorkshire have no problem at all hiring healthcare assistants, but find it very difficult to hire registered nurses. That is a particular local difficulty. What I have proposed is a mechanism to give an opportunity to healthcare assistants to progress themselves, which they have many times missed out on because they did not have access to the decent formal education that we aim to provide now under the reformed education system. We are now offering, through an apprenticeship route that would not be open to them otherwise, a ladder of opportunity to a much wider group of people in the NHS, and at the same time helping to solve staffing issues where there are traditional, historical difficulties in hiring nurses
2016-03-21	CON	BenedictGummer	That is why we have come to the conclusion that we need to increase significantly the number of places commissioned. Within the current spending envelope, however, it is simply not going to be possible to achieve the numbers that we wish to see. I think that Governments from both sides would have found that very difficult—in fact, impossible. That is why we came to the conclusion that we should release those places by transferring nurse graduates on to a loan system. I know that that is unpopular with Labour Members, but I hope that they will understand the rationale behind our doing so. It will allow us to add 10,000 additional places between now and the end of this Parliament. Those are 10,000 places that we will then be able to feed into additional nursing places, which will in time solve the underlying issues that parts of the country such as the hon. Lady’s have suffered for decades. One final aspect that I wish to bring to the hon. Lady’s attention, which I hope she will be pleased with, is that of the new role of nursing associate. It is supported by the Royal College of Nursing and to some extent by Unison, although it has reservations—a consultation is starting soon on this. It will provide a ladder of opportunity to healthcare assistants to move through an apprenticeship level up to the midway point of a nursing associate, and then on to being a full registered nurse. At present that is a course that healthcare assistants cannot take; it is not open to them
2016-03-21	CON	StephenCrabb	Against that backdrop, I want to build on the progress we have made in supporting disabled people. We made a manifesto commitment to halve the gap between the proportion of disabled people in work compared with the rest of the labour market. As I have outlined, we have made good progress in supporting disabled people into work, but to go further will require us to work in a way we have not done before and to think beyond the artificial boundaries of organisations, sectors and Government Departments to an approach that is truly collaborative. That is why today I want to start a new conversation with disabled people, their representatives, healthcare professionals and employers. I want the welfare system to work better with the health and social care systems. Together we can do so much better for disabled people
2016-03-21	CON	StephenCrabb	My hon. Friend makes a crucial point that was at the heart of what I was trying to communicate in my statement. If we are serious about breaking down long-term barriers to people with disabilities moving into work, we must think in new ways and much more creatively and effectively across different sectors such as social care, healthcare, employers and education. We have a big challenge ahead of us, and I hope to bring fresh thinking and a new approach.
2016-03-21	LAB	PaulaSherriff	On this day exactly 70 years ago, Nye Bevan announced his plans for a national health service. His vision of universal healthcare free at the point of delivery and funded collectively is just as valid today as it was then. Bevan said: “The NHS will last as long as there are folk left with the faith to fight for it.” We must stand together now for the NHS, and we must support the staff who go above and beyond for the NHS every day. It is our duty as parliamentarians to continue the fight for those who, yet still, have faith in those founding principles—an NHS for all, based on clinical need and free at the point of delivery.
2016-03-21	LAB	PaulaSherriff	To give credit where it is due, the trust has been making efforts to address the staffing issue. After the unannounced inspection, a risk summit was held under the leadership of NHS England to look at the actions the trust needs to undertake and the support needed from the wider healthcare community. The high number of registered nurse and care staff vacancies is now noted on the corporate risk register. The trust is looking at a range of different structures for nursing teams to get the best out of the available staff. It has invested in safety guardians to provide support and safeguarding for patients with mental health issues, freeing up time for registered nurses. It is putting extra effort and resources into filling gaps by looking to recruit nurses both locally and from Europe, proactively recruiting rather than waiting for staff to leave
2016-03-22	CON	GeorgeOsborne	I am also proud that the work continues, and in this Budget we are taking further steps to build a stronger society. There is money and reform to improve our nation’s schools. There is action to reduce sugar intake and give our children better healthcare. There is support for the savings of low-income families. There is more help and housing for homeless people. There are personal allowance increases that will lift another 1 million of the low-paid out of income tax altogether, and there is an increased minimum wage ahead of the introduction of the first ever national living wage in just two weeks’ time. Those are all in the Budget we will debate today—all the actions of a compassionate, one nation Conservative Government determined to deliver both social justice and economic security.
2016-03-22	CON	GeorgeOsborne	If that is the Budget hon. Members want, they should vote in the No Lobby tonight. If they want a small business Budget that cuts taxes for small firms, takes 600,000 businesses out of paying business rates, and reforms commercial property tax so that small premises pay less, that is the Budget we are voting on tonight. If they want an enterprise Budget that boosts investment in our small and medium-sized firms, with lower CGT, dramatically reduces burdens on our vital oil and gas industry, and gives us the lowest headline business tax rates of any of our competitors, that is the Budget we are voting on tonight. If they want a one nation Budget that increases the resources for education, supports children’s healthcare, devolves power across our nation and builds infrastructure for our future, that is the Budget we are voting on tonight. If they want a Budget for working people that helps them to save for their future, freezes their fuel duty and cuts income tax so they keep more of the money they earn, that is the Budget we are voting on tonight
2016-03-22	CON	GregoryHands	To conclude, I am sure that some on the Opposition Benches will vote against the Budget tonight, but they will be voting against more money going to our schools. They will be voting against 600,000 small businesses being taken out of paying business rates altogether. They will be voting against support for our North sea oil and gas industry. They will be voting against increases for children’s healthcare. They will be voting against helping working people save for their future. They will be voting against lower taxes for the lowest paid. They will be voting against a better future for Britain
2016-03-22	CON	JeremyHunt	What I can tell the hon. Lady is that we have 83 more doctors and 426 more nurses at Walsall Healthcare NHS Trust than we did in May 2010. The trust has a quality improvement plan, and it has had an improvement director since February.
2016-03-22	LAB	CatherineMcKinnell	Despite the Chancellor’s so-called “revolution in the way we govern England”, with the pledge last May to give local areas greater control over local transport, housing, skills and healthcare, it appears that he does not place the same faith in local communities when it comes to our schools. Last week’s Budget confirmed that, far from handing control to local communities, the Government are about to embark on the greatest ever centralisation of our schools system, which will see an end to the role, now a century old, of democratically accountable local authorities as the stewards of our children’s education. My Front-Bench colleagues have already highlighted the glaring black hole in the finances of this plan—£560 million—which raises questions about the extent to which the schools budget will be raided to make up the shortfall.
2016-03-22	LAB	KelvinHopkins	9. How much was spent on healthcare as a proportion of GDP in (a) 2009-10 and (b) 2014-15; and what estimate he has made of the amount that will be spent on healthcare as a proportion of GDP in 2020-21.
2016-03-24	CON	DavidAmess	Recently, I held two health summits in Southend, bringing together all the health providers. My feeling is that those providers are not necessarily working that well together. Certainly, senior management in one or two areas needs to do far better than it is doing at the moment. I hope that, from the health summits, the quality of patient care and the delivery of health services in Southend can improve. We need all local healthcare providers and the local authority to work more closely together on that work, as was shown by the Mid and South Essex Success Regime
2016-03-24	CON	JohnMercer	Now is the time to do this. In 2014, the UK ended combat operations in Afghanistan. That ended over a decade of two very intense and very public conflicts, which inspired the great British public to donate. Those days are now gone and we will not see them return anytime soon, such is the global political appetite for large-scale interventions of that type. This end of public operations and subsequent awareness of it, is conversely matched by a huge increase in demand for veterans services across the United Kingdom. In just the past year, referrals to Combat Stress went up 28%. The hidden wounds programme run by Help for Heroes has seen 500 referrals from a standing start a year ago. Regrettably, there is little evidence of a Government Department attempting to gauge the true scale of the needs of the veteran, serving and military family community as a whole. Nor is there evidence that the Government are trying to track progress against that need. How do we, as a nation, know, year on year, whether we are doing a good job or a bad one in this area? There were no universal measures of lives rebuilt or lives yet to be rebuilt that accommodate the good work that is already being done by the Ministry of Defence, the NHS, the Department for Work and Pensions, charities, British businesses and volunteers. Without strategic and structured measures implemented in a timely manner, therefore, a lack of action now will ultimately cost the nation more in the future in terms of the healthcare we offer to our veterans and their families and the finance required to maintain a fundamentally unsustainable model.
2016-03-24	CON	JohnMercer	There are problems: waiting times are simply too long; there are distinct regional variations in the services available; there is a huge challenge to veterans navigating a complex set of unclear treatment pathways; and there is a lack of regulation of the quality and efficacy of the treatments being provided by some, with some of the more unscrupulous outfits still receiving Government finance. The truth is that our veterans today use an array of treatments, which vary wildly in effectiveness, professionalism, access points and delivery, and that is especially so with mental healthcare
2016-03-24	CON	MarkLancaster	The majority of service personnel go on to enjoy a successful second career or, indeed, a well-earned retirement, but, sadly, as we have heard today, there are some who fall on hard times. Although the Ministry of Defence takes its responsibility to address needs arising from service very seriously, charities fill a void. They play a vital role in supporting wider welfare requirements, providing everything from housing to healthcare and helping wounded, injured and sick personnel back on the road to recovery. They prevent vulnerable individuals, some of whom leave service early, from falling through the cracks
2016-03-24	CON	ThrseCoffey	My hon. Friend the Member for Southend West has a long history of championing animal welfare, and he will be aware that there are already laws in place that enforcement agencies can use to ensure the welfare of pet animals. However, the Government accept that the legislation needs updating, and there has been a consultation, to which we received about 1,500 responses. They will have to be analysed before any decisions are made, but this is not just about changing the law; it is also about working with key stakeholders to improve people’s understanding. He then tackled a number of issues connected with health, including the health summits. I should point out that the Medicines and Healthcare Products Regulatory Agency is the competent authority in this area, and although the Government may wish to encourage particular thoughts along certain lines, the agency is independent and needs to come up with appropriate evidence
2016-04-11	CON	AndrewMurrison	I am proud to support a Government who are spending more on the NHS than ever before—spending, let it be remembered, that was opposed by the Labour party at the general election. However, outcomes in the UK routinely compare unfavourably with those in similar countries, with which we can reasonably be compared. I have no specific comparative data for acute upper GI bleeding, but I have no reason to suppose that they run counter to that general trend. The unavoidable truth is that our neighbours spend significantly more on healthcare than we do. The right hon. Member for North Norfolk (Norman Lamb) and I, with colleagues across the House, have called for a commission to achieve consensus on long-term funding. That is despite Simon Stevens’s five-year forward view, which does not come close to addressing what is needed to make progress, given the assumptions on which it is based, which we know we cannot rely on
2016-04-11	CON	AndrewMurrison	Overall, the evidence does not support the proposition that relatively poor weekend healthcare outcomes for conditions across the board are attributable to a lack of seven-day working. As Professor Matt Sutton’s work, reported by the Office of Health Economics last year, has shown, the quality-adjusted life-year evidence just does not support the cost of translating midweek working to the weekend. Data on increased mortality for those admitted at the weekends are alone insufficient to justify organisational change. The much cited Freemantle paper on weekend deaths does not say that excess weekend deaths are avoidable. Unfortunately, it has been quoted incorrectly by some who have confused association and causation
2016-04-12	LAB	DianaJohnson	Following the scrapping of the trust structure in the Scottish model, may I seek reassurance from the Minister that she will scrap trust structures in England, Wales and Northern Ireland, which have been subject to much criticism? There is no mention in the consultation of any proposals on lump sum payments, which would enable those affected to make real choices about their own lives, such as paying off a mortgage, clearing debts or helping their children. I reiterate my belief that the £230 million the Government are set to receive over the next few years from the sale of Plasma Resources UK should be earmarked for lump sum payments for those people. This is money from the work by the Department of Health to create blood products, and it would be fitting to use it in that way. I am disappointed that there is no mention in the Government proposals of allowing those who have been affected to be passported automatically through to the new benefits that have been introduced—for example, moving from the disability living allowance to the personal independence payment. There is no consideration at all of an Irish-style medical card to ensure that access to healthcare is as speedy as possible
2016-04-12	LAB	JonathanReynolds	I would ask all Members in the Chamber to think not only of those affected, such as Michael, but of the victims’ families, who rely on financial support, which provides the security and stability they need and deserve, and which we as Members of this House have a duty to protect. This is one of the worst episodes in the history of public healthcare and the NHS. Any sense of natural justice leads, I believe, to the conclusion that it must be addressed. We cannot give these people back their health or their dignity, but we can give them closure. We can give them proper financial support—and, frankly, it is time we did.
2016-04-13	LAB	JohnMcDonnell	Great hoards of assets, in property and in financial wealth, have been built up. According to the best available measures, the levels of income inequality in Britain today are climbing as high as they were at the time of the first world war. The share of income going to the super-rich has risen almost inexorably for three decades. We are returning to the levels of inequality that were experienced before universal suffrage—before women had the vote, and before the development of universal free education and healthcare—in a world that existed before the gains of democracy brought obscene levels of wealth inequality under control, and created a more humane society for the majority.
2016-04-13	LAB	MichaelKane	The hon. Gentleman is, as usual, making a powerful speech. Christian Aid noted recently that an oil company in Uganda had approached Mossack Fonseca in an attempt to avoid paying £400 million worth of taxes there. That is equivalent to the budget of the entire Ugandan healthcare service. Does the hon. Gentleman agree that the avoidance of such taxes is not a victimless crime?
2016-04-14	LAB	DianaJohnson	My question is one that I would have liked to ask as a topical question to the Women and Equalities team. This year, the Northern Ireland Assembly voted to maintain the ban on abortion even in cases of rape, incest and fatal foetal abnormality. Women accessing an abortion in those circumstances face a sentence of life imprisonment. In the light of the criminalisation in the last month of a vulnerable young woman who elsewhere in the UK and Europe would have received help from healthcare professionals and not faced imprisonment, and as it is the responsibility of this House to uphold the human rights of women in Northern Ireland, may we have a debate on this issue, as I think that many hon. Members would like to contribute?
2016-04-18	CON	JeremyHunt	It is true that the BMA rejected Saturday premium pay that was more generous than the Saturday premium pay offered to nurses, healthcare assistants or paramedics working in the same hospitals and operating theatres as those doctors. Many people will ask whether that was a reasonable position to take, given that the doctors’ overall pay was protected. I think they will also ask whether, even if the doctors disagreed with the Government on that point, it was appropriate or proportionate for them to withdraw life-saving emergency care from patients in the pursuance of their disagreement. I wonder whether that is something that will shape many people’s confidence in what the NHS stands for.
2016-04-18	CON	JeremyHunt	My hon. Friend is right. Doctors who strike will need to explain that to paramedics, healthcare assistants and nurses working in their own operating theatres. In the end, that issue is why this strike is happening. The BMA said in writing in November that it would negotiate on Saturday pay; it went back on its word in February. As a result, this is the only outstanding issue, and we now have this extreme step—the withdrawal of emergency care. I find that very hard to justify.
2016-04-25	CON	CarolineSpelman	I welcome the amendments that the Government have brought in to address the concerns raised in another place. When the Minister responds on the detention of pregnant women and the very reduced period that the Government are now proposing, will he assure the House that these women will still have access to full healthcare and that consideration will be given not just to where they are detained, but the way in which they are transported?
2016-04-25	CON	DesmondSwayne	We are concentrating on providing technical assistance and training. We have trained 600 masons in earthquake-resistant building techniques and 150 sub-engineers in the same disciplines. We are concentrating on the worst-affected areas and the more remote areas. We are prioritising the need for police stations and healthcare facilities. We are back in business in healthcare, which was always our main effort, restoring the services to 5.6 million people.
2016-04-25	CON	JamesBrokenshire	I am grateful to my hon. Friend for her searching questioning and desire to bring about change, and I am pleased that we are considering these amendments this evening. As I have explained, there is a link between health services in Yarl’s Wood and the way that extends and links into midwifery services provided through the Bedfordshire healthcare system. We believe that that arrangement is right to provide joined-up care, with nurses and other health professionals coming from Bedfordshire into Yarl’s Wood to provide support for pregnant women.
2016-04-25	CON	JamesBrokenshire	I am grateful to my right hon. Friend for highlighting this issue, which we consider carefully. I assure her that we will continue to look at those specific issues as we develop implementation of the policy. Important steps forward have been taken on the healthcare linkages at Yarl’s Wood and in the Bedfordshire healthcare system so that appropriate care and support is provided to pregnant women. I will reflect further on what she has said, particularly on her additional points about transportation
2016-04-25	CON	JeremyHunt	I thank my hon. Friend, who eloquently makes the point that this is a moment of opportunity for the NHS. We have been through some terrible problems at Mid Staffs and a number of other hospitals where there were serious issues with the quality of care, and now we are going on a journey to make the NHS one of the safest healthcare systems in the world. That means facing up to these problems, not ducking them, and that is what is going to happen for the time that I am Health Secretary.
2016-04-25	CON	JeremyHunt	My hon. Friend makes an important point. The deal on the table is fair for junior doctors; there is higher premium pay for people who work regular Saturdays than there is for nurses, paramedics, healthcare assistants in their own operating theatres, fire officers, police officers and pretty much anyone else in the public or private sector. Under the new contract we are bringing down premium rates for Saturday pay, but we are making sure we compensate that with a 13.5% increase in the basic pay—to my knowledge, that is not being offered anywhere else in the public sector. That will mean take-home pay goes up for 75% of junior doctors. It is a very fair deal. It is designed to make sure that they are not out of pocket as we make changes that are safer for patients, which is why we should be talking about these changes and not having these strikes.
2016-04-25	CON	JeremyHunt	The NHS is busting a gut to keep the public safe. However, we should not lose sight of the underlying reason for this dispute, namely this Government’s determination to be the first country in the world to offer a proper patient-focused seven-day health service. To help deliver this, the NHS will this year receive the sixth biggest funding increase in its history. But it is not just about money, as we know from the mistakes of previous Governments. It is also about taking the tough and difficult decisions necessary to make sure that we really do turn our NHS into the safest, highest-quality healthcare system in the world. This Government will not duck that challenge. I commend this statement to the House.
2016-04-25	CON	JeremyHunt	We have many choices in life, but one thing over which we have no control is the day of the week that we get ill. That is why the first line on the first page of this Government’s manifesto said that if elected we would deliver a seven-day NHS, so we can promise NHS patients the same high-quality care every day of the week. We know from countless studies that there is a weekend effect showing higher mortality rates for people admitted to hospital at weekends. The British public know that, too. Today, we reaffirm that no trade union has the right to veto a manifesto promise voted for by the British people. We are proud of the NHS as one of our greatest institutions, but we must turn that pride into actions. A seven-day service will help us to turn the NHS into one of the safest, highest-quality healthcare systems in the world
2016-04-25	LAB	KeirStarmer	As the hon. Gentleman will have seen, the amendment proposes a scheme for taking children, and that is important. I accept that there needs to be a proper scheme and that things need to be done properly. As with any other scheme, accommodation, schools, healthcare and so on have to be put in place for anybody who arrives. The proposal is therefore for a scheme, rather than just a set number of children without a scheme
2016-04-26	CON	CarolineDinenage	The hon. Lady is right to say that every self-inflicted death in prison is an absolute tragedy. We are committing to reduce the number of self-inflicted deaths in prison. There have been no more this year than there were last year, but every single one is absolutely a tragedy. We will overhaul how mental health is treated in prisons, giving governors a much greater say over what services their prisoners need and how the available budget is used. However, it was Labour’s inexplicable refusal to introduce waiting times for mental health care at the same time as introducing them for physical healthcare that set back the cause of mental health for so many years, and in some cases saw people being sentenced to prison in order to access the support that they could not get in the community.
2016-04-27	CON	DavidCameron	My hon. Friend is absolutely right. We made a choice to put £12 billion into the NHS in the last Parliament and £19 billion into the NHS in this Parliament. We want to see strengthened primary care. Our vision is of GPs coming together and having physiotherapists, mental health practitioners and other clinics in their surgeries, so that people can get the healthcare they need and we take the pressure off hospitals. That will only happen with a Government who keep investing in our NHS.
2016-04-27	LAB	HelenHayes	Only yesterday, I was encouraged to see so many local NHS staff who are members of trade unions, including the GMB, Unite and Unison, coming out during their lunchbreak to show their support for the BMA and the junior doctors’ strike. They know that it is only by working together as one team—doctors, nurses, therapists, technicians, receptionists and cleaners—that our wonderful NHS delivers the world-class healthcare that it was set up to do
2016-04-28	CON	CherylGillan	I want to comment briefly about the autism hospital passport, which has been endorsed by the Department of Health. The passport is designed to help people on the autism spectrum to communicate their needs to doctors, nurses and other healthcare professionals. It has been developed by Baroness Angela Browning in collaboration with the NAS. The motivations for starting the project were simple: when it comes to healthcare, the passport enables people on the spectrum and their families to have a much better experience of their interaction with the health service and to gain better, more timely and more fitting healthcare at the right time and in the right place
2016-04-28	CON	CherylGillan	I want to touch on autism and mortality. A recent Autistica report highlighted distressing findings from research in Sweden. The research found that autistic people, taking the population as a whole, have a lower life expectancy than the overall average. The research from Sweden shows that autistic people are at risk of dying younger from almost every cause of death. On average, this is 18 years earlier than the general population. For autistic people with a learning disability, the gap is even larger. The research shows that autistic people with a learning disability in that country die on average 30 years before their time. It also shows that autistic people who also have a learning disability are more likely to die early from epilepsy, and that those without a learning disability are at greater risk of suicide. It is worth remembering that the Swedish healthcare system is different from ours, but given the seriousness of those research findings, it is vital to find out whether they also apply in the UK, and if so, to understand the reasons for that. The Autistica report calls for this to be investigated as a matter of urgency, and I urge the Government to heed that call
2016-04-28	LAB	HelenHayes	I have been contacted by enough parents to be able to see what some of the problems and challenges are—they are many, and they cut across different areas of public sector responsibility. I have represented parents of autistic children who are struggling to get a diagnosis for their son or daughter, which is a significant problem. Just as worrying, however, are the families whose child has a diagnosis but who are still struggling to secure the additional resources and support they need, whether that is support in the classroom, transport to get to and from school, help to access housing that is appropriate to their needs, or help with the welfare system or healthcare
2016-04-28	LAB	JonathanReynolds	Of course, there are big consequences for family life. We have heard about families feeling difficulty in going out because of the reaction that they get. Members can imagine that that is particularly hard when you are the local MP in attendance at large noisy civic occasions that are really mandatory for the job. As well as everything that has been said on diagnosis, on provision of healthcare and on mental healthcare provision in particular, the challenge we face is to make our society more autism-friendly. There are some brilliant people who are doing that in this country. I commend the work of the National Autistic Society and its recent campaign, “Too Much Information”, which I believe is its most powerful yet. I was touched by the film shot entirely from the perspective of a child with autism walking through a shopping centre, which gives in about a minute an insight into the discomfort, sensory overload and claustrophobia that are normal for many people with autism. When the child ultimately has a meltdown the viewer understands why. There are many other organisations I would like to have had the time to talk about, including Ambitious about Autism, and Autistica and the work it funds in medical research into the causes, diagnosis and treatment of autism
2016-04-28	LAB	LucianaGoldsmithBerger	Research presented by Autistica and drawn up by the London School of Economics shows that the costs associated with autism are more than those of cancer, heart disease and stroke combined. They are at least £32 billion a year and include expenditure on hospital services, home healthcare, special educational facilities and respite care and lost earnings for both people with autism and their parents. Despite the costs, the outcomes for people with autism remain so poor. We heard during the debate about co-morbidities, extremely high rates of mental illness, poor physical health, social exclusion, lack of opportunities for employment and education, and, tragically, early deaths. Several contributions discussed the amount spent on awareness, but research also has the power to improve all those poor outcomes. Research spending on autism remains incredibly low at just £3 million a year, which is paltry given the scale of the challenge
2016-05-03	CON	AlecShelbrooke	I rise to present a petition relating to the closure of Garforth clinic. I have more than 1,000 signatures from my local community, who believe that the Leeds Community Healthcare NHS Trust decision to close the clinic has not been properly thought through
2016-05-03	CON	AlecShelbrooke	The petition states: The petition of residents of Elmet and Rothwell, Declares that the decision of the Leeds Community Healthcare NHS Trust to close Garforth Clinic removes ease of access to local health services for elderly and disabled patients; further that it removes podiatry, adult dietetics, children’s speech and language therapy, psychological therapies, musculo-skeletal, cardiac and weight management services from Garforth; further that it removes access to a local warfarin clinic for those without personal transportation; further that it highlights a failure to comply with statutory functions of an NHS Trust; further that the Leeds Community Healthcare NHS Trust has failed to identify a sustainable alternative or detail how neighbouring health centres will cope with increased demand; further that the Trust has failed to reference pressure from Leeds City Council’s Core Strategy, which plans to build thousands of additional dwellings around the town; and further that the Trust withdrew from a pre-arranged public meeting with our Member of Parliament and City Councillors at which residents were hoping to explain their personal concerns over the removal of local health services
2016-05-03	CON	AlecShelbrooke	The petitioners therefore request that the House of Commons urges the Department of Health to encourage the independent Leeds Community Healthcare NHS Trust to review its decision to close Garforth Clinic; arrange a meeting with residents to answer concerns; and re-consult with patients on the impact that such a closure will have
2016-05-03	CON	PeterHeatonJones	On Friday I attended an event to mark the first anniversary of the extremely successful Care Academy, which is a unique collaboration in my constituency between Petroc College and the Northern Devon Healthcare NHS Trust. In effect, it provides apprenticeships for young people wanting to get into the health profession. Will the Minister join me in congratulating the excellent students who have been through the Care Academy in the first year, and does he agree that it is an extremely worthwhile programme for the future?
2016-05-03	LAB	KarenBuck	I end by going back to the point about the lottery. Good luck to those people who get the benefit of high value starter homes, but why should that be at the expense of people such as my constituents: the healthcare assistant I met last week, who is bidding for housing association homes where the monthly rent is more than her take-home pay; the family so overcrowded that their little son, who is suffering from skin cancer, has to share a bed with his siblings; the family of six—two parents and four young adults, two of whom are severely disabled—in a property so small that their wheelchair-bound son is unable to do his required physiotherapy; or the mum with two young children who was moved from Westminster and her local job to the edge of London, from where she has to commute in, getting her children up at 5.30 in the morning and returning home at 9.15 in the evening, who is weeping with the stress of her experience—it is duplicated in hundreds of other families—and who tells me that her daughter does not want to live with her anymore because she cannot bear the stress of homelessness? The Housing and Planning Bill, unfortunately, says that those people and their needs do not matter, and that housing will not be provided for people like them
2016-05-04	CON	AlistairBurt	It is not possible to pick out all the speeches made today, but I would like to make reference to some. The hon. Member for East Kilbride, Strathaven and Lesmahagow (Dr Cameron) discussed issues affecting postgraduate students, which are important. The majority of healthcare students undertaking these courses will be able to access a BIS postgraduate masters loan, although we acknowledge in the consultation that some courses currently fall outside the BIS postgraduate loan package. We are working with BIS and the Treasury on their higher education and lifelong learning review, and we will address these matters in the Government’s response to the consultation, so she is right to raise that issue
2016-05-04	CON	AndrewMurrison	I very much support the notion of a nursing associate. I am old enough to remember state-enrolled nurses. These were nurses who would not satisfy the entry criteria for a course leading to state registration but wanted to be members of a caring occupation. Naturally enough, nursing associates will not be SENs revisited, because we now live in a very different age, but there is surely a place within healthcare and our national health service for a group of people who may not want the academic rigour that goes with a nursing degree—or indeed be fitted for it, at their stage of life—but who nevertheless want to nurse, and to enter an intrinsically hands-on, caring occupation. The important difference, though—this is where SENs, I am afraid, suffered so badly all those years ago—is that there must be a sufficiently pervious system to allow nursing associates, if they want to and have the necessary skill sets, to enter a professional nursing stream. It was a tragedy that so many well-qualified SENs were unable to develop their careers in that way. I hope that as we design the future for nursing, we keep that very much in mind
2016-05-04	CON	AndrewMurrison	May I start by declaring my interest as a member of a healthcare profession allied to nursing
2016-05-04	CON	BenedictGummer	By bringing in these reforms, creating a nursing associate role and creating 100,000 apprentices in the NHS, many of whom will be healthcare assistants working their way towards a nursing associate position and from there to a registered nursing grade, we will give people multiple opportunities to become nurses. That will include those who are already in the service and who want to earn while they are learning. It will take them between four and a half and six years to get to a registered nursing position from a healthcare assistant role. It will also include those who are able to take time out and do a degree to become a registered nurse, for whom we will provide additional support in the form of increased maintenance grants. Opposition Members are shaking their heads, but at what, I do not know. Are they shaking their heads at the 100,000 NHS apprentices that we are creating? Are they shaking their heads at the nursing associate roles? Are they shaking their heads at the increased maintenance support? None of those issues was addressed in the speech of the hon. Member for Lewisham East.
2016-05-04	CON	BenedictGummer	We are introducing a new nursing associate grade. This will present an extraordinary opportunity to eradicate one of the great unfairnesses in the NHS, which is that there are brilliant people working as healthcare assistants who are unable to become registered nurses because they were let down by the schools they went to. I am afraid that this is a consequence of the failure of school reform under the previous Government. Under previous Governments, people were failed to the extent that they have not been given the opportunities that they deserve
2016-05-04	CON	HelenWhately	If we ask any patients about their experience in hospital, one thing they are sure to talk about is the nurses who looked after them. In doing so, they are usually talking about both nurses and healthcare assistants—in my experience, patients do not tend to make a distinction. We know that nurses have far more interaction with patients, day to day, than doctors. Nurses’ quality and time are absolutely critical to patients’ experience
